gamma,test_mae,test_r2,test_rmse,test_mape,r2_0 0.6,r2_0 0.7,r2_0 0.8,r2_0 0.9,r2_1 0.6,r2_1 0.7,r2_1 0.8,r2_1 0.9,r2 diff 0.6,r2 diff 0.7,r2 diff 0.8,r2 diff 0.9
0.967180224389985,197.1349061279297,5.3774469877060455e-05,278.192670296886,9.496324860547498,0.0003229823300516225,0.00046016743329944124,0.00013885871648733266,7.768515127460337e-06,1.7014676669460307e-06,0.00011667309686949716,4.406422069730116e-05,0.0013037748917839238,0.0003212808623846765,0.0003434943364299441,9.47944957900315e-05,0.0012960063766564636
0.9726502638090149,196.94772903781467,3.2951744749008317e-05,277.83768509608007,9.467089830319978,0.00016897505584442582,9.356757580241846e-05,3.320321442157579e-05,4.956503954041545e-07,4.618374366062823e-06,4.3083284870449855e-06,0.0004110871912379746,0.0025974398173030174,0.000164356681478363,8.925924731537348e-05,0.0003778839768163988,0.002596944166907613
0.9772300806314598,196.816273179796,0.00034650809362932937,277.77537794598663,9.371180470386603,0.0007155451041217791,0.00032938453599134864,0.0005120058399515724,0.00017798365112074586,0.00023014954859634348,0.0004939972133626678,0.0003025663738113474,0.0031342928080556097,0.00048539555552543556,0.0001646126773713192,0.000209439466140225,0.002956309156934864
0.9810579250947614,196.19080906846787,7.470453949231502e-08,277.01797245414,9.386735033093869,3.736785127579113e-06,0.0001281186093651518,0.00016203689446578188,8.571844642378946e-05,3.3383596415249878e-06,0.00014881434831748552,0.0007052036632390534,0.006024900586695582,3.984254860541252e-07,2.069573895233372e-05,0.0005431667687732715,0.005939182140271792
0.9842526412522236,196.34718583170573,3.3542405237624895e-05,276.9226935323902,9.370405750137703,5.128967571092578e-05,7.43956909358219e-05,0.00040867974945313454,2.3426096790566763e-07,5.50680305588002e-05,2.6975369749450355e-05,0.0006275935582938637,0.002599550956876377,3.778354847874422e-06,4.742032118637154e-05,0.00021891380884072914,0.0025993166959084714
0.9869157317989229,196.7274272257487,1.2969531443216975e-06,276.73834992259737,9.389418485638458,0.00020458820400056358,2.4536128255351696e-05,9.680530581278857e-07,6.482879567322771e-05,0.0001560382457558765,6.15524549902967e-05,0.0002850413924980147,0.0025882550265044473,4.8549958244687076e-05,3.7016326734945e-05,0.0002840733394398868,0.0025234262308312196
0.9891334300678147,196.72591510687934,5.168216303141386e-05,276.64653152750594,9.44460537065044,0.00024125052370414796,0.00030814369346219585,5.854726659302066e-05,5.9462577329904895e-06,0.0006887125065700937,0.002078960547713821,0.0057325205294728315,0.0016217216724616283,0.0004474619828659457,0.0017708168542516249,0.0056739732628798105,0.0016157754147286378
0.9909786788593005,196.8467456732856,1.7522928828887103e-07,276.4314433032065,9.431676752164181,0.0003532574495810433,0.0002815455288393796,3.5206160681546513e-06,3.159594852436187e-05,0.0003020195320044315,0.0008183829512396168,0.0009092596703245328,0.0014271262589058142,5.123791757661179e-05,0.0005368374224002373,0.0009057390542563782,0.0013955303103814524
0.992512958310108,196.6040822821723,2.6010861208053807e-08,276.34815493309173,9.424412911577972,0.0007577886223571953,0.0007167263160382082,7.349268186679743e-05,3.347901126604713e-05,0.0005861479863809955,0.0020603492529599303,0.0027304813913121228,0.00206298741729906,0.0001716406359761998,0.0013436229369217221,0.0026569887094453253,0.002029508406033013
0.993787934606864,196.47497475179037,1.3057853603483027e-05,276.2060915073075,9.429867430831774,0.0011949923143974328,0.001514290661580092,0.00021670867147445303,0.00011650786658590994,0.0005417078608648718,0.0027640624858850282,0.003454834684394854,0.002659204624399492,0.000653284453532561,0.0012497718243049362,0.003238126012920401,0.002542696757813582
0.9948469210945181,197.03835596381293,1.2707465224531323e-05,276.1761736710159,9.490320191045983,0.00015780759346033184,1.0285184273249883e-05,0.00022663639298627807,1.7675959743027825e-06,7.524283888894148e-07,2.6406352175247035e-05,0.0004236311284697522,8.95040497755022e-05,0.00015705516507144243,1.6121167901997153e-05,0.00019699473548347412,8.773645380119942e-05
0.9957261558510381,197.28540997314454,1.0797989755422846e-05,276.08298500335735,9.551989178688977,1.74929957858818e-05,9.822651232562373e-06,3.4974391172064966e-06,0.0001131348830351673,7.01128766593786e-05,6.534044005122931e-05,0.00019994728145014245,0.004249491916024173,5.2619880873496804e-05,5.551778881866694e-05,0.00019644984233293595,0.004136357032989006
0.9964559072005412,197.22633369276258,3.112438828139298e-05,276.07867821036,9.544450191293675,1.2305087665167121e-05,2.492435789625202e-05,2.1189932437958097e-05,0.00024507473327723984,4.269067772338183e-05,0.0003334157620446147,0.0018122824763608899,0.008536869659303998,3.0385590058214706e-05,0.00030849140414836266,0.0017910925439229319,0.008291794926026757
0.9970614225237844,197.25995557318794,0.0004634042208199916,276.19533927285704,9.549935847921438,0.0004605320738401358,0.0001381808968701497,0.00011940999290179843,0.0007307049295164577,0.00044193862656420266,0.001036129039846463,0.00283859425059636,0.0008463625789074563,1.859344727593316e-05,0.0008979481429763133,0.0027191842576945614,0.00011565764939099857
0.9975637372827281,197.20720952690974,2.4308784365617194e-05,275.9048489267403,9.506375087598999,0.0011667187951437635,0.0007825065358971503,1.0587921637319302e-05,2.413445519100181e-06,0.0011532261441033389,0.0032755552701861286,4.3902722829761975e-05,0.0012446175343829343,1.3492651040424627e-05,0.002493048734288978,3.331480119244267e-05,0.001242204088863834
0.9979803612536265,197.11881277126736,3.538709071720226e-06,275.91930885463927,9.52219201471607,0.0008459697941624053,0.0007057129088131565,3.0029822006362706e-07,6.392171211377517e-06,0.0006321468652725711,0.00231586636169626,3.6023423346578825e-05,0.0015094138937322918,0.0002138229288898342,0.0016101534528831034,3.57231251265152e-05,0.0015030217225209142
0.998325858152657,196.90494544813367,,275.86034245577196,9.504250190551918,,,,,,,,,,,,
0.99861233354147,196.90492233615453,,275.8603411739016,9.504247270458478,,,,,,,,,,,,
0.9988498443822105,196.90489922417535,,275.86033989204867,9.50424435036508,,,,,,,,,,,,
0.9990467420411718,196.9048587782118,,275.86033764883274,9.50423924020148,,,,,,,,,,,,
0.9992099590195505,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.9993452482762684,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.9994573827296782,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.9995503213915209,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.999627347595782,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.9996911839284549,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.9997440877297076,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.999787930414268,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.9998242633256426,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.9998543723923135,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.9998793234777044,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.9999000000000001,200.2768888888889,,340.8462908702396,0.9752971591768796,,,,,,,,,,,,
0.0,197.73503149074978,0.0005368269295485718,280.759713115488,9.53206380800015,0.004685492529649254,0.0015265015286216582,0.0008950086580054333,0.00043773594689712155,0.0002665863487092693,9.97735735563661e-06,2.811402884630583e-07,0.0015839149666280704,0.004418906180939985,0.0015165241712660215,0.0008947275177169703,0.0011461790197309489
