"Temp","WindSp","Precip","Snow","StationId","Date","Dir","Long","Lat","NumberOfLanes","FC","SpeedLimit","FRC","DayOfWeek","Month","Hour","AvgSp","ProbeCount","Volume","PenRate","ProbeCountLastWeek","AvgProbeCountLastMonth","fold"
80.7,6,0.001,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,15,61.5,41,536,0.0764925373134328,54,42,6
80.4,6.6,0.02,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,16,61.44,43,607,0.070840197693575,57,49,6
82.7,9.1,0.01,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,17,61.39,55,567,0.0970017636684303,54,53.25,6
82.8,9.4,0,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,18,61.99,25,257,0.0972762645914397,21,21.75,6
80.4,7.9,0,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,19,61.41,15,206,0.0728155339805825,16,15.75,6
77.2,6.8,0,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,20,61.1,17,126,0.134920634920635,10,11.75,6
77,9.5,0,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,21,57.8,14,93,0.150537634408602,11,8.75,6
75,7.4,0,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,22,58.33,8,104,0.0769230769230769,8,7.25,6
72.7,5.5,0,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,23,58.1,5,61,0.0819672131147541,15,7.5,6
69.1,3.1,0.02,0,314,2019-06-05,3,-85.250015,35.114364,0,2,55,3,"Wednesday",6,9,57.27,17,251,0.0677290836653386,20,20,6
70.9,2.8,0.02,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,10,56.96,38,495,0.0767676767676768,59,54,6
73.2,3.7,0,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,11,55.88,51,474,0.107594936708861,51,63,6
73.6,5.4,0.001,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,12,56.31,80,666,0.12012012012012,61,68.5,6
73.7,5.8,0.001,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,13,54.95,67,574,0.116724738675958,63,68,6
75.5,5.1,0.01,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,14,48.42,56,586,0.0955631399317406,61,59,6
80.7,6,0.001,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,15,56.54,48,457,0.105032822757112,48,49.25,6
80.4,6.6,0.02,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,16,56.4,47,392,0.119897959183673,52,53.25,6
82.7,9.1,0.01,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,17,54.98,39,408,0.0955882352941176,44,49,6
82.8,9.4,0,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,18,56.58,39,342,0.114035087719298,41,37.5,6
80.4,7.9,0,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,19,60.39,24,213,0.112676056338028,23,28,6
77.2,6.8,0,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,20,53.24,24,186,0.129032258064516,28,23.5,6
77,9.5,0,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,21,50.1,16,152,0.105263157894737,14,15,6
75,7.4,0,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,22,57.23,14,107,0.130841121495327,10,12,6
72.7,5.5,0,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,23,70.53,2,51,0.0392156862745098,11,6,6
69.1,3.1,0.02,0,314,2019-06-05,4,-85.250015,35.114364,0,2,55,3,"Wednesday",6,9,56.34,52,553,0.0940325497287523,54,59.5,6
71,5,0,0,314,2019-06-06,3,-85.250015,35.114364,0,2,55,3,"Thursday",6,0,52.71,3,33,0.0909090909090909,8,2.75,6
69.9,4.7,0,0,314,2019-06-06,3,-85.250015,35.114364,0,2,55,3,"Thursday",6,1,57.48,3,26,0.115384615384615,1,1,6
69.8,6.3,0,0,314,2019-06-06,3,-85.250015,35.114364,0,2,55,3,"Thursday",6,2,53.44,1,12,0.0833333333333333,0,0.5,6
69.4,6.5,0,0,314,2019-06-06,3,-85.250015,35.114364,0,2,55,3,"Thursday",6,3,56.54,1,17,0.0588235294117647,0,1,6
68.3,4.3,0.001,0,314,2019-06-06,3,-85.250015,35.114364,0,2,55,3,"Thursday",6,4,48.16,1,20,0.05,1,1,6
67.8,3.3,0.001,0,314,2019-06-06,3,-85.250015,35.114364,0,2,55,3,"Thursday",6,5,55,0,30,0,2,3.25,6
67.3,2.7,0.02,0,314,2019-06-06,3,-85.250015,35.114364,0,2,55,3,"Thursday",6,6,57.74,6,81,0.0740740740740741,6,4.25,6
67.5,3,0.04,0,314,2019-06-06,3,-85.250015,35.114364,0,2,55,3,"Thursday",6,7,59.53,10,161,0.062111801242236,11,12.25,6
68,3.1,0.06,0,314,2019-06-06,3,-85.250015,35.114364,0,2,55,3,"Thursday",6,8,60.47,16,213,0.0751173708920188,22,18.75,6
71,5,0,0,314,2019-06-06,4,-85.250015,35.114364,0,2,55,3,"Thursday",6,0,45.98,1,26,0.0384615384615385,1,2.5,6
69.9,4.7,0,0,314,2019-06-06,4,-85.250015,35.114364,0,2,55,3,"Thursday",6,1,50.54,3,23,0.130434782608696,4,1,6
69.8,6.3,0,0,314,2019-06-06,4,-85.250015,35.114364,0,2,55,3,"Thursday",6,2,66.8,1,31,0.032258064516129,2,1.25,6
69.4,6.5,0,0,314,2019-06-06,4,-85.250015,35.114364,0,2,55,3,"Thursday",6,3,52.51,1,38,0.0263157894736842,1,0.75,6
68.3,4.3,0.001,0,314,2019-06-06,4,-85.250015,35.114364,0,2,55,3,"Thursday",6,4,56.37,8,105,0.0761904761904762,5,5,6
67.8,3.3,0.001,0,314,2019-06-06,4,-85.250015,35.114364,0,2,55,3,"Thursday",6,5,59.54,18,323,0.0557275541795666,18,19.5,6
67.3,2.7,0.02,0,314,2019-06-06,4,-85.250015,35.114364,0,2,55,3,"Thursday",6,6,56.76,59,838,0.0704057279236277,52,58,6
67.5,3,0.04,0,314,2019-06-06,4,-85.250015,35.114364,0,2,55,3,"Thursday",6,7,56.6,106,1167,0.0908311910882605,123,133,6
68,3.1,0.06,0,314,2019-06-06,4,-85.250015,35.114364,0,2,55,3,"Thursday",6,8,55.72,78,826,0.0944309927360775,94,97.5,6
44.3,5.9,0.001,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,13,36.07,13,379,0.0343007915567282,5,8.5,1
47,4.8,0.001,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,14,34.74,7,393.5,0.0177890724269377,18,10.75,1
48.6,5.9,0.001,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,15,36.21,17,437,0.0389016018306636,11,11.25,1
48.5,4.5,0.001,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,16,37.86,11,435,0.0252873563218391,11,10.75,1
47.9,4.3,0.001,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,17,40.81,10,404,0.0247524752475248,15,8.5,1
46.7,3.9,0.001,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,18,41.09,8,294.5,0.0271646859083192,14,10.5,1
46.4,4,0.01,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,19,39.85,6,196.5,0.0305343511450382,4,4.25,1
47.8,3.7,0.02,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,20,34.85,3,124,0.0241935483870968,1,3,1
48,3.9,0.05,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,21,39.51,3,68,0.0441176470588235,2,1.5,1
48.3,4.3,0.06,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,22,40,0,44,0,0,0.25,1
48.6,5,0.02,0,316,2019-02-11,0,-85.186572,35.247187,0,4,40,5,"Monday",2,23,54.99,1,26,0.0384615384615385,1,0.25,1
49.1,5.9,0.01,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,0,40,0,8,0,0,0,1
49.3,6.3,0.01,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,1,40,0,11,0,0,0,1
59.7,14.5,0.25,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,10,44.39,4,254,0.015748031496063,8,7.5,1
58.5,12.2,0.27,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,11,39.63,7,321.5,0.0217729393468118,7,8.25,1
56.6,14,0.27,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,12,28.58,11,338,0.0325443786982249,7,9.25,1
48,6.1,0.01,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,2,49.63,2,6,0.333333333333333,0,0,1
48.6,7.7,0.001,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,3,40,0,7.5,0,0,0,1
49.4,8.1,0.01,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,4,41.32,1,16,0.0625,1,0.25,1
50.8,8.7,0.01,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,5,40,0,43.5,0,0,0.5,1
52.5,9.8,0.01,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,6,39.77,5,139.5,0.03584229390681,6,3.25,1
54.8,12.2,0.02,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,7,41.79,4,219,0.0182648401826484,6,4.75,1
58.5,15.4,0.01,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,8,34.11,7,205.5,0.0340632603406326,3,4,1
59.8,18,0.05,0,316,2019-02-12,0,-85.186572,35.247187,0,4,40,5,"Tuesday",2,9,35.96,8,219.5,0.0364464692482916,3,3.5,1
42.6,8,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,11,51.57,1,37.5,0.0266666666666667,2,2,8
45,9.1,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,12,54.78,3,43,0.0697674418604651,1,2,8
46.9,10.1,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,13,54.14,4,56,0.0714285714285714,0,3,8
49.1,9.1,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,14,56.54,5,59,0.0847457627118644,2,3,8
49.3,9.2,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,15,53.13,3,70,0.0428571428571429,3,2.75,8
48.8,8.7,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,16,57.36,8,89,0.0898876404494382,6,5,8
47.2,6.7,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,17,50.51,7,87.5,0.08,5,5.75,8
41,4.3,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,18,41.98,4,70.5,0.0567375886524823,1,3,8
37.8,2.8,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,19,54.06,1,47.5,0.0210526315789474,2,2.5,8
40.5,2.1,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,20,50.33,1,33.5,0.0298507462686567,0,0.75,8
40,0.5,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,21,48.47,1,24,0.0416666666666667,0,0.75,8
40.2,2.7,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,22,53.75,1,7.5,0.133333333333333,1,0.25,8
38.8,4.9,0,0,317,2019-02-13,0,-85.021659,35.187645,0,6,45,4,"Wednesday",2,23,45,0,7.5,0,0,0,8
37,5.8,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,0,45,0,4,0,0,0,8
36.4,5.7,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,1,45,0,1.5,0,1,0.25,8
46.5,7.3,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,10,53.23,3,40,0.075,3,3.5,8
35.6,5.6,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,2,45,0,3,0,0,0,8
35.3,5.5,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,3,45,0,3,0,0,0,8
34.3,4.8,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,4,67.73,1,11.5,0.0869565217391304,0,0.5,8
34.2,5.2,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,5,58.1,2,26.5,0.0754716981132075,2,1.75,8
33.7,5.2,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,6,51.57,3,42.5,0.0705882352941176,6,3.75,8
33.4,5.2,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,7,53.19,16,76.5,0.209150326797386,9,7,8
35,4.9,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,8,56.79,5,57,0.087719298245614,4,4.5,8
41.7,6.4,0,0,317,2019-02-14,0,-85.021659,35.187645,0,6,45,4,"Thursday",2,9,56.86,2,37,0.0540540540540541,3,1.75,8
76.6,6.5,0.03,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,12,39.61,1,128,0.0078125,0,0,9
78.7,8.7,0.03,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,13,55,0,90,0,0,0.25,9
81.3,10.2,0.01,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,14,39.15,2,85,0.0235294117647059,0,0.25,9
80,10.1,0.03,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,15,32.62,1,100,0.01,1,0.5,9
79.6,11,0.02,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,16,55,0,107,0,2,1,9
77.4,12.1,0.02,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,17,41.17,2,76.5,0.0261437908496732,0,0,9
73.5,12.4,0.02,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,18,47.22,1,92,0.0108695652173913,1,0.25,9
71,11.9,0.01,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,19,55,0,74.5,0,1,0.25,9
70,10,0,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,20,55,0,70.5,0,0,0,9
69.6,8.2,0.001,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,21,55,0,44.5,0,0,0,9
67.6,6.8,0,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,22,55,0,15,0,1,0.25,9
66,7.2,0,0,320,2019-06-10,0,-85.335237,35.134438,0,5,55,6,"Monday",6,23,55,0,6.5,0,0,0,9
64.3,7.3,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,0,55,0,3.5,0,0,0,9
62.6,8,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,1,28.74,1,2,0.5,0,0,9
65.5,11.8,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,10,36.35,1,105,0.00952380952380952,1,1.25,9
68.5,12.3,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,11,44.43,1,101.5,0.00985221674876847,0,0.5,9
61.2,9.4,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,2,55,0,1,0,0,0,9
60.2,11,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,4,18.02,1,2.5,0.4,1,0.5,9
59,11.4,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,5,55,0,12,0,1,0.5,9
57.7,10.9,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,6,55,0,23,0,0,0.5,9
56.7,10.6,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,7,55,0,70,0,0,0.5,9
58.3,11.3,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,8,44.43,1,128.5,0.00778210116731518,1,0.25,9
62.2,12.6,0,0,320,2019-06-11,0,-85.335237,35.134438,0,5,55,6,"Tuesday",6,9,43.19,1,94.5,0.0105820105820106,0,0.25,9
70.3,3.2,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,10,57,0,37,0,3,2.75,1
76.8,3.7,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,11,31.53,2,31.5,0.0634920634920635,1,1.75,1
80.4,5.5,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,12,57,0,43.5,0,1,1.25,1
83.2,6.3,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,13,33.01,2,35.5,0.0563380281690141,4,2.5,1
85.4,6.6,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,14,33.14,3,51.5,0.058252427184466,3,3.5,1
85.9,6.7,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,15,47.22,1,45.5,0.021978021978022,2,2,1
86.5,6.2,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,16,57,0,65.5,0,2,3.75,1
86.2,5.7,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,17,34.18,1,86.5,0.0115606936416185,2,1.75,1
83.4,4.6,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,18,57,0,54.5,0,2,2.5,1
78.7,3.8,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,19,57,0,35,0,1,2.25,1
75.4,4.2,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,20,29.67,1,36.5,0.0273972602739726,2,3,1
65.6,3.7,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,21,44.74,1,20,0.05,0,0.5,1
64.7,4.2,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,22,57,0,13.5,0,1,0.25,1
63.9,4.2,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,23,34.02,1,10.5,0.0952380952380952,0,0.25,1
64.4,3.7,0,0,323,2019-06-04,0,-85.290244,35.129239,0,5,57,6,"Tuesday",6,9,33.63,2,31.5,0.0634920634920635,1,2.75,1
63.9,4.2,0,0,323,2019-06-05,0,-85.290244,35.129239,0,5,57,6,"Wednesday",6,0,57,0,2,0,0,0,1
63.6,4,0,0,323,2019-06-05,0,-85.290244,35.129239,0,5,57,6,"Wednesday",6,1,57,0,2,0,0,0.5,1
64.1,3.9,0,0,323,2019-06-05,0,-85.290244,35.129239,0,5,57,6,"Wednesday",6,2,57,0,1,0,0,0,1
64.3,3.7,0.001,0,323,2019-06-05,0,-85.290244,35.129239,0,5,57,6,"Wednesday",6,3,57,0,3.5,0,0,0.25,1
63.3,3.7,0.03,0,323,2019-06-05,0,-85.290244,35.129239,0,5,57,6,"Wednesday",6,5,57,0,7,0,0,0,1
63.1,3.5,0.03,0,323,2019-06-05,0,-85.290244,35.129239,0,5,57,6,"Wednesday",6,6,32.62,1,21,0.0476190476190476,2,2,1
63.9,3.6,0.02,0,323,2019-06-05,0,-85.290244,35.129239,0,5,57,6,"Wednesday",6,7,33.94,2,49.5,0.0404040404040404,4,4.5,1
65.5,3.8,0.01,0,323,2019-06-05,0,-85.290244,35.129239,0,5,57,6,"Wednesday",6,8,29.2,2,34.5,0.0579710144927536,2,2.25,1
40.7,8.4,0,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,12,34.49,20,439.5,0.0455062571103527,18,18.5,4
41.3,9.2,0,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,13,34.08,20,406,0.0492610837438424,23,22.5,4
41.3,8.8,0,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,14,33.25,9,429.5,0.0209545983701979,17,20.25,4
40.5,8.7,0,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,15,30.26,19,435.5,0.0436280137772675,20,19,4
39.7,8.8,0,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,16,36.76,18,498,0.036144578313253,30,24,4
38.7,8,0.001,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,17,37.48,19,554,0.0342960288808664,18,25,4
37.4,7.4,0.001,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,18,39.24,7,328.5,0.0213089802130898,10,19,4
36.7,7.6,0,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,19,35.52,14,229,0.0611353711790393,15,12.25,4
36.9,6.6,0.001,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,20,33.55,4,156.5,0.0255591054313099,3,8.5,4
36.3,6.3,0,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,21,38.29,11,124.5,0.0883534136546185,7,8,4
35.8,7.4,0.001,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,22,45.52,2,78,0.0256410256410256,3,3.25,4
35.5,7.2,0.001,0,324,2019-01-14,0,-85.137674,35.058323,0,3,45,2,"Monday",1,23,45,0,54.5,0,2,1.75,4
35.2,7,0.001,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,0,44.43,1,23.5,0.0425531914893617,1,2.25,4
35,6.8,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,1,55.3,1,17,0.0588235294117647,1,1.5,4
35.9,7,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,10,35.51,12,316,0.0379746835443038,6,6.75,4
37.3,7.1,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,11,32.82,12,343.5,0.0349344978165939,16,13.75,4
34.7,6.3,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,2,29.36,1,12.5,0.08,0,1.25,4
34.6,6.7,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,3,45,0,14.5,0,0,0.5,4
34.5,7.3,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,4,45,0,42,0,2,0.75,4
34.3,7.7,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,5,38.42,3,101.5,0.0295566502463054,3,1.25,4
34.1,7.7,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,6,36.07,5,170,0.0294117647058824,10,4,4
34,7.3,0.001,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,7,27.5,13,373,0.0348525469168901,10,6.5,4
33.5,5.9,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,8,34.44,8,366,0.0218579234972678,6,8.75,4
34.9,7.1,0,0,324,2019-01-15,0,-85.137674,35.058323,0,3,45,2,"Tuesday",1,9,33.67,9,276.5,0.0325497287522604,9,8.5,4
58.2,8.1,0,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,10,25,0,28,0,1,0.25,5
60.4,7.2,0.001,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,11,28.74,1,37,0.027027027027027,0,0,5
62.1,7.2,0.01,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,12,25,0,49.5,0,0,0.25,5
61.9,8.8,0.03,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,13,22.84,1,56.5,0.0176991150442478,1,0.25,5
61.7,10.5,0.05,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,14,25,0,45,0,0,0,5
62.3,11,0.07,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,15,25,0,61.5,0,0,0,5
60.6,10.2,0.07,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,16,29.2,1,48,0.0208333333333333,0,0.5,5
60.2,9.1,0.04,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,17,32.47,1,33.5,0.0298507462686567,1,0.25,5
59.9,9.4,0.03,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,18,25,0,21.5,0,0,0.75,5
57.7,8.2,0.02,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,19,25,0,21.5,0,1,0.5,5
54.4,7,0.001,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,20,25,0,15,0,1,0.25,5
55.2,10.1,0.01,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,21,25,0,8,0,0,0,5
53.2,10.8,0,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,22,25,0,11.5,0,0,0.25,5
51.5,10.1,0,0,325,2019-03-25,0,-85.268312,35.056784,0,7,25,6,"Monday",3,23,25,0,12.5,0,0,0,5
53.5,7.1,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,11,37.35,49,539,0.0909090909090909,40,40.75,8
56,7.3,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,12,33.88,44,626,0.0702875399361022,48,46.25,8
58.4,6.7,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,13,36.89,45,618,0.0728155339805825,39,46.5,8
60.1,5.8,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,14,35.72,75,695.5,0.1078360891445,41,51.75,8
62.6,4.6,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,15,34.8,54,759.5,0.0710994075049375,53,56.25,8
62.8,4.7,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,16,32.8,69,830.5,0.0830824804334738,78,79.75,8
62.5,4.1,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,17,34.21,128,791,0.161820480404551,79,83.25,8
61.2,4.9,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,18,36.86,46,471,0.0976645435244161,23,40.5,8
58,4.8,0,0,326,2019-03-27,0,-85.273909,35.057587,0,3,35,5,"Wednesday",3,19,37.24,24,341.5,0.0702781844802343,32,25,8
