model,correction,opt_bound,cutoff,r2_0,r2_1,r2_diff,pval,fdr_corrected_pval,Sig at 0.05,Sig at 0.01,Sig at 0.001,overall r2,mape,mae,gamma
xgb,kendall,0.1,0.9,0.8964273988195333,0.4672311255161052,0.4291962733034281,0.0,0.0,True,True,True,0.8617045312001466,1.0214427690080166,52.04465212464788,0.8697647735347559
xgb,distance,0.1,0.6,0.9086642469641264,0.8218573240004454,0.08680692296368098,0.0019,0.0019,True,True,False,0.8651369403036363,1.036113306172514,51.74745205082662,0.8992424615104812
xgb,distance,0.1,0.7,0.9074621286454004,0.8076693082993442,0.09979282034605619,0.0004,0.0005333333333333,True,True,True,0.8651369403036363,1.036113306172514,51.74745205082662,0.8992424615104812
xgb,distance,0.1,0.8,0.9005095395730593,0.6841451464724256,0.2163643931006337,0.0,0.0,True,True,True,0.8651369403036363,1.036113306172514,51.74745205082662,0.8992424615104812
xgb,distance,0.1,0.9,0.8985095895606243,0.4835674626195904,0.41494212694103394,0.0,0.0,True,True,True,0.8651369403036363,1.036113306172514,51.74745205082662,0.8992424615104812
xgb,distance,0.25,0.6,0.9083574814264288,0.8210969680037924,0.08726051342263641,0.0022,0.0022,True,True,False,0.8647750529043963,1.0483996618205167,52.026637122535874,0.897832999308308
xgb,distance,0.25,0.7,0.9070404043843254,0.8069208278439045,0.10011957654042092,0.0004,0.0005333333333333,True,True,True,0.8647750529043963,1.0483996618205167,52.026637122535874,0.897832999308308
xgb,distance,0.25,0.8,0.8998275609675218,0.6858771514957982,0.2139504094717236,0.0,0.0,True,True,True,0.8647750529043963,1.0483996618205167,52.026637122535874,0.897832999308308
xgb,distance,0.25,0.9,0.8980141948615615,0.4856552376089917,0.4123589572525698,0.0,0.0,True,True,True,0.8647750529043963,1.0483996618205167,52.026637122535874,0.897832999308308
xgb,kendall,0.15,0.6,0.8996409043229038,0.8174047358937057,0.08223616842919812,0.0012,0.0012,True,True,False,0.85838715332107,1.246150572982161,53.99563273247476,0.9527439799279805
xgb,kendall,0.15,0.7,0.898506070183969,0.8041950883461382,0.09431098183783082,0.0005,0.0006666666666666,True,True,True,0.85838715332107,1.246150572982161,53.99563273247476,0.9527439799279805
xgb,kendall,0.15,0.8,0.8904882222559347,0.6937232040010369,0.19676501825489778,0.0,0.0,True,True,True,0.85838715332107,1.246150572982161,53.99563273247476,0.9527439799279805
xgb,kendall,0.15,0.9,0.8884864460795754,0.510866317029148,0.3776201290504274,0.0,0.0,True,True,True,0.85838715332107,1.246150572982161,53.99563273247476,0.9527439799279805
xgb,kendall,1.0,0.6,0.8905442642466872,0.8056897410453318,0.08485452320135545,0.0013,0.0013,True,True,False,0.8485638457929736,1.4488247160143184,56.020989019334316,0.9648010257416859
xgb,kendall,1.0,0.7,0.890322381018946,0.789628556284805,0.10069382473414101,0.0003,0.0003999999999999,True,True,True,0.8485638457929736,1.4488247160143184,56.020989019334316,0.9648010257416859
xgb,kendall,1.0,0.8,0.8787629764199777,0.6950359622714686,0.18372701414850912,0.0,0.0,True,True,True,0.8485638457929736,1.4488247160143184,56.020989019334316,0.9648010257416859
xgb,kendall,1.0,0.9,0.8775432231292284,0.5152243694104902,0.3623188537187382,0.0,0.0,True,True,True,0.8485638457929736,1.4488247160143184,56.020989019334316,0.9648010257416859
xgb,kendall,0.25,0.6,0.8901403556210465,0.804948010626631,0.08519234499441553,0.002,0.002,True,True,False,0.8480182687931718,1.4545429286537135,56.18410439733002,0.9648520823268683
xgb,kendall,0.25,0.7,0.8898957126527111,0.7887857369352428,0.10110997571746827,0.0004,0.0005333333333333,True,True,True,0.8480182687931718,1.4545429286537135,56.18410439733002,0.9648520823268683
xgb,kendall,0.25,0.8,0.8786385078907869,0.6923770523929123,0.18626145549787465,0.0,0.0,True,True,True,0.8480182687931718,1.4545429286537135,56.18410439733002,0.9648520823268683
xgb,kendall,0.25,0.9,0.8776335821979155,0.5083265445456637,0.3693070376522518,0.0,0.0,True,True,True,0.8480182687931718,1.4545429286537135,56.18410439733002,0.9648520823268683
xgb,kendall,2.0,0.6,0.890620046359797,0.8020523736962271,0.08856767266356991,0.0015,0.0015,True,True,False,0.8462343993006097,1.4735321857000157,56.48230739393168,0.9711904979150373
xgb,kendall,2.0,0.7,0.890120269551451,0.7865883700204097,0.10353189953104125,0.0001,0.0001333333333333,True,True,True,0.8462343993006097,1.4735321857000157,56.48230739393168,0.9711904979150373
xgb,kendall,2.0,0.8,0.8759633322647824,0.6944023621577108,0.18156097010707162,0.0,0.0,True,True,True,0.8462343993006097,1.4735321857000157,56.48230739393168,0.9711904979150373
xgb,kendall,2.0,0.9,0.8752302937408472,0.511217483628163,0.36401281011268416,0.0,0.0,True,True,True,0.8462343993006097,1.4735321857000157,56.48230739393168,0.9711904979150373
xgb,pearson,2.0,0.6,0.6856549854999094,0.6286283558546465,0.05702662964526295,0.0822,0.1095999999999999,False,False,False,0.6511254783150944,1.5854463246690997,98.07603977315624,0.9965771131281612
xgb,pearson,2.0,0.7,0.665026148548702,0.6168795634356737,0.04814658511302827,0.1365,0.1365,False,False,False,0.6511254783150944,1.5854463246690997,98.07603977315624,0.9965771131281612
xgb,pearson,2.0,0.8,0.6742495428263334,0.5447003063547465,0.1295492364715869,0.0008,0.0016,True,True,False,0.6511254783150944,1.5854463246690997,98.07603977315624,0.9965771131281612
xgb,pearson,2.0,0.9,0.6775140971227108,0.4071544555074356,0.2703596416152752,0.0,0.0,True,True,True,0.6511254783150944,1.5854463246690997,98.07603977315624,0.9965771131281612
xgb,distance,1.0,0.6,0.8719032999114034,0.8158819795547333,0.05602132035667007,0.0282,0.0282,True,False,False,0.8435584484662066,1.7494546341725223,57.976829054312574,0.9825871913317438
xgb,distance,1.0,0.7,0.8727333109817943,0.8029664507273052,0.06976686025448908,0.0078,0.0104,True,False,False,0.8435584484662066,1.7494546341725223,57.976829054312574,0.9825871913317438
xgb,distance,1.0,0.8,0.8718694022360958,0.6996421273536091,0.17222727488248668,0.0,0.0,True,True,True,0.8435584484662066,1.7494546341725223,57.976829054312574,0.9825871913317438
xgb,distance,1.0,0.9,0.870496804886742,0.5295492193077772,0.34094758557896476,0.0,0.0,True,True,True,0.8435584484662066,1.7494546341725223,57.976829054312574,0.9825871913317438
xgb,distance,2.0,0.6,0.4273877473397257,0.3703559754958123,0.05703177184391339,0.0683,0.0683,False,False,False,0.39287531091603334,2.6491623271577533,126.89427017347018,0.9980996128091215
xgb,distance,2.0,0.7,0.4145005288314849,0.3488259945401218,0.06567453429136311,0.0321,0.0428,True,False,False,0.39287531091603334,2.6491623271577533,126.89427017347018,0.9980996128091215
xgb,distance,2.0,0.8,0.419849614625734,0.268961929064469,0.15088768556126503,0.0001,0.0002,True,True,True,0.39287531091603334,2.6491623271577533,126.89427017347018,0.9980996128091215
xgb,distance,2.0,0.9,0.4209414024790821,0.157467610157804,0.2634737923212781,0.0,0.0,True,True,True,0.39287531091603334,2.6491623271577533,126.89427017347018,0.9980996128091215
